441,2019-Apr-22 12:23:28,1,4,12,Bhanu
442,2019-Apr-22 11:35:53,1,4,11,Bhanu
443,2019-Apr-22 11:03:32,1,4,11,Bhanu
444,2019-Apr-22 10:46:28,1,4,10,Bhanu
445,2019-Apr-19 16:59:31,5,4,16,Bhanu
446,2019-Apr-19 16:09:53,5,4,16,Bhanu
447,2019-Apr-19 16:00:49,5,4,16,Bhanu
448,2019-Apr-19 15:16:48,5,4,15,Bhanu
449,2019-Apr-18 16:01:13,4,4,16,Bhanu
450,2019-Apr-18 15:57:52,4,4,15,Bhanu
451,2019-Apr-18 10:38:30,4,4,10,Bhanu
452,2019-Apr-18 10:21:58,4,4,10,Bhanu
453,2019-Apr-17 16:47:08,3,4,16,Bhanu
454,2019-Apr-17 09:26:16,3,4,9,Bhanu
455,2019-Apr-16 18:49:46,2,4,18,Bhanu
456,2019-Apr-16 15:36:39,2,4,15,Bhanu
457,2019-Apr-16 12:39:41,2,4,12,Bhanu
458,2019-Apr-15 11:28:53,1,4,11,Bhanu
459,2019-Apr-15 10:15:58,1,4,10,Bhanu
460,2019-Apr-15 09:49:33,1,4,9,Bhanu
461,2019-Apr-12 18:12:52,5,4,18,Bhanu
462,2019-Apr-12 15:05:30,5,4,15,Bhanu
463,2019-Apr-10 15:52:04,3,4,15,Bhanu
464,2019-Apr-09 18:31:29,2,4,18,Bhanu
465,2019-Apr-09 17:52:53,2,4,17,Bhanu
466,2019-Apr-09 16:19:43,2,4,16,Bhanu
467,2019-Apr-09 16:14:11,2,4,16,Bhanu
468,2019-Apr-09 16:13:16,2,4,16,Bhanu
469,2019-Apr-09 16:06:11,2,4,16,Bhanu
470,2019-Apr-09 10:29:21,2,4,10,Bhanu
471,2019-Apr-08 17:37:31,1,4,17,Bhanu
472,2019-Apr-08 15:33:29,1,4,15,Bhanu
473,2019-Apr-08 14:50:11,1,4,14,Bhanu
474,2019-Apr-08 13:39:29,1,4,13,Bhanu
475,2019-Apr-08 13:09:01,1,4,13,Bhanu
476,2019-Apr-08 12:35:58,1,4,12,Bhanu
477,2019-Apr-08 11:56:50,1,4,11,Bhanu
478,2019-Apr-08 11:48:11,1,4,11,Bhanu
479,2019-Apr-06 13:55:28,6,4,13,Bhanu
480,2019-Apr-06 13:45:44,6,4,13,Bhanu
481,2019-Apr-05 21:58:56,5,4,21,Bhanu
482,2019-Apr-05 21:57:43,5,4,21,Bhanu
483,2019-Apr-05 21:31:04,5,4,21,Bhanu
484,2019-Apr-05 21:27:08,5,4,21,Bhanu
485,2019-Apr-03 23:26:31,3,4,23,Bhanu
486,2019-Apr-03 13:40:51,3,4,13,Bhanu
487,2019-Apr-03 13:38:55,3,4,13,Bhanu
488,2019-Apr-03 13:35:49,3,4,13,Bhanu
489,2019-Apr-03 13:35:29,3,4,13,Bhanu
490,2019-Apr-03 11:48:43,3,4,11,Bhanu
