2019-Mar-02 10:37:20, 6, 03, 10
2019-Mar-01 17:58:47, 5, 03, 17
2019-Mar-01 17:56:59, 5, 03, 17
2019-Mar-01 17:18:02, 5, 03, 17
2019-Mar-01 17:17:15, 5, 03, 17
2019-Mar-01 16:45:19, 5, 03, 16
2019-Mar-01 16:44:06, 5, 03, 16
2019-Mar-01 16:17:25, 5, 03, 16
2019-Mar-01 16:17:14, 5, 03, 16
2019-Feb-28 15:35:30, 4, 02, 15
2019-Feb-28 14:28:06, 4, 02, 14
2019-Feb-28 13:56:14, 4, 02, 13
2019-Feb-28 13:45:45, 4, 02, 13
2019-Feb-28 12:13:09, 4, 02, 12
2019-Feb-28 11:43:53, 4, 02, 11
2019-Feb-28 11:33:37, 4, 02, 11
2019-Feb-28 11:09:57, 4, 02, 11
2019-Feb-28 10:40:18, 4, 02, 10
2019-Feb-27 23:55:09, 3, 02, 23
2019-Feb-27 19:43:30, 3, 02, 19
2019-Feb-27 15:18:05, 3, 02, 15
2019-Feb-27 15:06:09, 3, 02, 15
2019-Feb-27 15:00:44, 3, 02, 15
2019-Feb-27 14:52:21, 3, 02, 14
2019-Feb-27 12:33:25, 3, 02, 12
2019-Feb-27 12:19:22, 3, 02, 12
2019-Feb-27 12:15:53, 3, 02, 12
2019-Feb-27 11:16:15, 3, 02, 11
2019-Feb-26 16:50:43, 2, 02, 16
2019-Feb-26 15:53:00, 2, 02, 15
2019-Feb-26 15:27:17, 2, 02, 15
2019-Feb-26 15:22:43, 2, 02, 15
2019-Feb-26 14:17:12, 2, 02, 14
2019-Feb-25 20:30:40, 1, 02, 20
2019-Feb-25 20:05:53, 1, 02, 20
2019-Feb-25 20:04:01, 1, 02, 20
2019-Feb-25 20:01:59, 1, 02, 20
2019-Feb-25 18:08:06, 1, 02, 18
2019-Feb-25 17:58:12, 1, 02, 17
2019-Feb-25 17:57:12, 1, 02, 17
2019-Feb-25 15:38:27, 1, 02, 15
2019-Feb-25 12:03:04, 1, 02, 12
2019-Feb-25 11:51:50, 1, 02, 11
2019-Feb-25 11:27:04, 1, 02, 11
2019-Feb-22 17:44:35, 5, 02, 17
2019-Feb-22 12:42:53, 5, 02, 12
2019-Feb-22 12:29:28, 5, 02, 12
2019-Feb-22 12:28:10, 5, 02, 12
2019-Feb-22 12:12:15, 5, 02, 12
2019-Feb-21 19:37:35, 4, 02, 19
2019-Feb-21 19:28:35, 4, 02, 19
2019-Feb-21 13:18:28, 4, 02, 13
2019-Feb-21 12:42:11, 4, 02, 12
2019-Feb-21 11:13:16, 4, 02, 11
2019-Feb-21 10:51:23, 4, 02, 10
2019-Feb-20 18:22:36, 3, 02, 18
2019-Feb-20 16:40:24, 3, 02, 16
2019-Feb-20 16:39:50, 3, 02, 16
2019-Feb-20 15:15:47, 3, 02, 15
2019-Feb-20 15:15:01, 3, 02, 15
2019-Feb-20 11:56:52, 3, 02, 11
2019-Feb-20 10:50:56, 3, 02, 10
2019-Feb-19 16:48:52, 2, 02, 16
2019-Feb-19 13:00:26, 2, 02, 13
2019-Feb-19 10:58:19, 2, 02, 10
2019-Feb-19 10:57:55, 2, 02, 10
2019-Feb-18 20:30:56, 1, 02, 20
2019-Feb-18 20:30:47, 1, 02, 20
2019-Feb-18 20:29:47, 1, 02, 20
2019-Feb-18 19:07:33, 1, 02, 19
2019-Feb-18 19:03:48, 1, 02, 19
2019-Feb-16 18:50:55, 6, 02, 18
2019-Feb-16 18:50:13, 6, 02, 18
2019-Feb-16 18:46:22, 6, 02, 18
2019-Feb-16 18:45:28, 6, 02, 18
2019-Feb-15 15:41:36, 5, 02, 15
2019-Feb-15 15:35:54, 5, 02, 15
2019-Feb-14 23:38:32, 4, 02, 23
2019-Feb-14 22:28:40, 4, 02, 22
2019-Feb-14 21:36:27, 4, 02, 21
2019-Feb-14 19:38:55, 4, 02, 19
2019-Feb-14 19:35:29, 4, 02, 19
2019-Feb-14 19:33:49, 4, 02, 19
2019-Feb-14 19:11:06, 4, 02, 19
2019-Feb-14 18:37:59, 4, 02, 18
2019-Feb-14 18:37:43, 4, 02, 18
2019-Feb-14 18:16:25, 4, 02, 18
2019-Feb-14 18:04:01, 4, 02, 18
2019-Feb-14 17:36:41, 4, 02, 17
2019-Feb-14 17:36:16, 4, 02, 17
2019-Feb-14 13:31:53, 4, 02, 13
2019-Feb-13 19:50:50, 3, 02, 19
2019-Feb-13 15:00:37, 3, 02, 15
2019-Feb-13 13:31:18, 3, 02, 13
2019-Feb-13 13:13:36, 3, 02, 13
2019-Feb-13 12:34:18, 3, 02, 12
2019-Feb-12 21:29:10, 2, 02, 21
2019-Feb-12 21:22:34, 2, 02, 21
2019-Feb-12 20:55:58, 2, 02, 20
2019-Feb-12 18:14:46, 2, 02, 18
2019-Feb-12 16:10:38, 2, 02, 16
2019-Feb-12 15:22:33, 2, 02, 15
2019-Feb-12 15:03:55, 2, 02, 15
2019-Feb-12 12:49:16, 2, 02, 12
2019-Feb-12 12:46:10, 2, 02, 12
2019-Feb-12 12:43:27, 2, 02, 12
2019-Feb-12 12:31:31, 2, 02, 12
2019-Feb-12 11:53:56, 2, 02, 11
2019-Feb-12 11:51:13, 2, 02, 11
2019-Feb-11 19:10:56, 1, 02, 19
2019-Feb-11 16:53:57, 1, 02, 16
2019-Feb-11 15:19:45, 1, 02, 15
2019-Feb-11 12:57:28, 1, 02, 12
2019-Feb-09 10:35:40, 6, 02, 10
2019-Feb-09 10:35:17, 6, 02, 10
2019-Feb-08 19:33:50, 5, 02, 19
2019-Feb-08 19:02:05, 5, 02, 19
2019-Feb-08 18:44:25, 5, 02, 18
2019-Feb-08 18:25:34, 5, 02, 18
2019-Feb-08 17:33:18, 5, 02, 17
2019-Feb-08 17:32:06, 5, 02, 17
2019-Feb-08 16:15:18, 5, 02, 16
2019-Feb-08 16:14:52, 5, 02, 16
2019-Feb-08 11:02:22, 5, 02, 11
2019-Feb-08 10:59:23, 5, 02, 10
2019-Feb-08 10:58:12, 5, 02, 10
2019-Feb-07 19:12:54, 4, 02, 19
2019-Feb-07 19:12:29, 4, 02, 19
2019-Feb-07 16:24:25, 4, 02, 16
2019-Feb-07 14:03:01, 4, 02, 14
2019-Feb-07 14:01:56, 4, 02, 14
2019-Feb-07 13:34:16, 4, 02, 13
2019-Feb-07 12:30:53, 4, 02, 12
2019-Feb-07 09:14:47, 4, 02, 09
2019-Feb-06 22:12:13, 3, 02, 22
2019-Feb-06 21:50:40, 3, 02, 21
2019-Feb-06 16:50:17, 3, 02, 16
2019-Feb-06 16:45:48, 3, 02, 16
2019-Feb-06 16:45:48, 3, 02, 16
2019-Feb-06 15:04:16, 3, 02, 15
2019-Feb-06 13:12:52, 3, 02, 13
2019-Feb-06 13:11:50, 3, 02, 13
2019-Feb-05 21:42:58, 2, 02, 21
2019-Feb-05 20:43:34, 2, 02, 20
2019-Feb-05 20:40:02, 2, 02, 20
2019-Feb-05 18:27:29, 2, 02, 18
2019-Feb-05 18:02:06, 2, 02, 18
2019-Feb-05 14:46:32, 2, 02, 14
2019-Feb-05 13:49:57, 2, 02, 13
2019-Feb-04 20:14:39, 1, 02, 20
2019-Feb-04 19:37:22, 1, 02, 19
2019-Feb-04 19:35:16, 1, 02, 19
2019-Feb-04 19:27:29, 1, 02, 19
2019-Feb-04 18:43:34, 1, 02, 18
2019-Feb-04 18:42:04, 1, 02, 18
2019-Feb-04 18:10:55, 1, 02, 18
2019-Feb-04 16:39:24, 1, 02, 16
2019-Feb-04 14:30:00, 1, 02, 14
2019-Feb-04 14:21:54, 1, 02, 14
2019-Feb-04 14:18:51, 1, 02, 14
2019-Feb-04 14:17:23, 1, 02, 14
2019-Feb-04 12:52:17, 1, 02, 12
2019-Feb-04 12:37:05, 1, 02, 12
2019-Feb-04 12:36:10, 1, 02, 12
2019-Feb-02 22:04:58, 6, 02, 22
2019-Feb-02 21:14:05, 6, 02, 21
2019-Feb-02 17:12:22, 6, 02, 17
2019-Feb-02 11:30:43, 6, 02, 11
2019-Feb-01 16:43:57, 5, 02, 16
2019-Feb-01 16:43:29, 5, 02, 16
2019-Feb-01 16:42:26, 5, 02, 16
2019-Feb-01 12:22:34, 5, 02, 12
2019-Jan-30 16:50:15, 3, 01, 16
2019-Jan-30 16:34:16, 3, 01, 16
2019-Jan-30 16:17:19, 3, 01, 16
2019-Jan-30 15:59:23, 3, 01, 15
2019-Jan-30 15:59:02, 3, 01, 15
2019-Jan-29 14:45:34, 2, 01, 14
2019-Jan-29 12:49:28, 2, 01, 12
2019-Jan-28 16:40:35, 1, 01, 16
2019-Jan-26 02:12:55, 6, 01, 02
2019-Jan-26 01:58:11, 6, 01, 01
2019-Jan-26 01:41:00, 6, 01, 01
2019-Jan-26 01:39:38, 6, 01, 01
2019-Jan-25 21:21:52, 5, 01, 21
2019-Jan-25 21:21:18, 5, 01, 21
2019-Jan-25 16:52:12, 5, 01, 16
2019-Jan-25 16:50:12, 5, 01, 16
2019-Jan-25 13:02:25, 5, 01, 13
2019-Jan-25 11:38:58, 5, 01, 11
2019-Jan-24 23:10:30, 4, 01, 23
2019-Jan-24 18:55:50, 4, 01, 18
2019-Jan-24 15:43:25, 4, 01, 15
2019-Jan-24 15:37:50, 4, 01, 15
2019-Jan-24 12:18:27, 4, 01, 12
2019-Jan-24 10:50:40, 4, 01, 10
2019-Jan-23 21:08:58, 3, 01, 21
2019-Jan-23 19:31:49, 3, 01, 19
2019-Jan-23 19:12:58, 3, 01, 19
2019-Jan-23 13:08:25, 3, 01, 13
2019-Jan-23 13:04:38, 3, 01, 13
2019-Jan-23 13:03:54, 3, 01, 13
2019-Jan-23 12:40:36, 3, 01, 12
2019-Jan-23 12:38:23, 3, 01, 12
2019-Jan-22 18:08:21, 2, 01, 18
2019-Jan-22 17:31:49, 2, 01, 17
2019-Jan-22 17:25:22, 2, 01, 17
2019-Jan-22 14:13:09, 2, 01, 14
2019-Jan-22 12:44:04, 2, 01, 12
2019-Jan-19 16:23:15, 6, 01, 16
2019-Jan-18 19:08:03, 5, 01, 19
2019-Jan-18 16:38:14, 5, 01, 16
2019-Jan-18 15:39:19, 5, 01, 15
2019-Jan-18 14:28:55, 5, 01, 14
2019-Jan-18 13:47:04, 5, 01, 13
2019-Jan-18 13:46:37, 5, 01, 13
2019-Jan-17 12:59:32, 4, 01, 12
2019-Jan-17 12:44:15, 4, 01, 12
2019-Jan-17 11:31:05, 4, 01, 11
2019-Jan-17 11:11:02, 4, 01, 11
2019-Jan-17 10:46:07, 4, 01, 10
2019-Jan-16 20:19:39, 3, 01, 20
2019-Jan-16 19:57:37, 3, 01, 19
2019-Jan-16 19:47:17, 3, 01, 19
2019-Jan-16 18:58:49, 3, 01, 18
2019-Jan-16 18:11:30, 3, 01, 18
2019-Jan-16 18:10:36, 3, 01, 18
2019-Jan-16 14:56:22, 3, 01, 14
2019-Jan-16 14:56:02, 3, 01, 14
2019-Jan-16 14:54:25, 3, 01, 14
2019-Jan-15 20:35:50, 2, 01, 20
2019-Jan-15 20:27:11, 2, 01, 20
2019-Jan-15 20:23:49, 2, 01, 20
2019-Jan-15 16:14:16, 2, 01, 16
2019-Jan-15 15:38:40, 2, 01, 15
2019-Jan-15 14:44:12, 2, 01, 14
2019-Jan-15 14:20:00, 2, 01, 14
2019-Jan-10 18:06:44, 4, 01, 18
2019-Jan-10 18:00:30, 4, 01, 18
2019-Jan-10 16:50:48, 4, 01, 16
2019-Jan-10 13:14:46, 4, 01, 13
2019-Jan-10 13:09:14, 4, 01, 13
2019-Jan-09 19:09:24, 3, 01, 19
2019-Jan-09 18:55:39, 3, 01, 18
2019-Jan-09 18:55:02, 3, 01, 18
2019-Jan-09 18:54:45, 3, 01, 18
2019-Jan-09 18:10:08, 3, 01, 18
2019-Jan-08 19:11:21, 2, 01, 19
2019-Jan-08 19:10:44, 2, 01, 19
2019-Jan-08 19:10:04, 2, 01, 19
2019-Jan-08 14:07:20, 2, 01, 14
2019-Jan-08 13:22:35, 2, 01, 13
2019-Jan-08 13:19:02, 2, 01, 13
2019-Jan-08 13:15:42, 2, 01, 13
2019-Jan-08 11:58:34, 2, 01, 11
2019-Jan-07 19:05:13, 1, 01, 19
2019-Jan-07 17:35:56, 1, 01, 17
2019-Jan-07 17:30:09, 1, 01, 17
2019-Jan-07 14:18:58, 1, 01, 14
2019-Jan-07 14:14:02, 1, 01, 14
2019-Jan-07 13:17:28, 1, 01, 13
2019-Jan-07 13:03:56, 1, 01, 13
2019-Jan-07 13:02:01, 1, 01, 13
2019-Jan-06 01:17:58, 0, 01, 01
2019-Jan-04 20:17:43, 5, 01, 20
2019-Jan-03 19:23:45, 4, 01, 19
2019-Jan-02 17:59:23, 3, 01, 17
2019-Jan-02 16:52:40, 3, 01, 16
2019-Jan-02 16:52:40, 3, 01, 16
2019-Jan-02 15:44:29, 3, 01, 15
2019-Jan-02 15:41:39, 3, 01, 15
2019-Jan-02 14:05:23, 3, 01, 14
2019-Jan-02 14:02:46, 3, 01, 14
2019-Jan-02 14:02:13, 3, 01, 14
2018-Dec-29 19:05:39, 6, 12, 19
2018-Dec-29 12:57:50, 6, 12, 12
2018-Dec-28 16:12:56, 5, 12, 16
2018-Dec-27 14:06:28, 4, 12, 14
2018-Dec-27 14:05:31, 4, 12, 14
2018-Dec-26 19:55:17, 3, 12, 19
2018-Dec-26 19:54:34, 3, 12, 19
2018-Dec-26 13:32:07, 3, 12, 13
2018-Dec-26 12:44:22, 3, 12, 12
2018-Dec-26 12:37:58, 3, 12, 12
2018-Dec-26 12:29:52, 3, 12, 12
2018-Dec-26 12:05:10, 3, 12, 12
2018-Dec-26 12:03:59, 3, 12, 12
2018-Dec-26 12:01:14, 3, 12, 12
2018-Dec-21 11:21:59, 5, 12, 11
2018-Dec-21 11:15:47, 5, 12, 11
2018-Dec-20 14:13:14, 4, 12, 14
